phi,alpha,alpha_EC,obj
0.0002959237790398196,0.007095929750886457,1.801682977736391e-05,2.3991349128033783
0.00022979759961121027,0.010080941028167045,0.00011404076341164304,5.700637195136425
0.04900607456907264,0.08168934958078539,0.11087984708502051,7.69472437433271
0.00021479789689509825,0.36479770284328267,1.2114192955256194e-05,2.8320460846194453
0.003897632304049095,0.19092274088091432,0.09724531425937927,7.52243590836649
0.00025933263614506537,0.007432348079393863,3.702575402322667e-05,2.156673030302529
0.0006242020665170392,0.8910373766962716,7.111233758890466e-05,3.317970090598893
4.965837848999481e-05,0.02243793994054958,2.441481482912554e-05,6.606759521597535
0.007350785748486835,0.11380310275028928,0.00015986184815973385,4.732689078342121
0.0006101201785069874,0.025449812911068542,4.043402949593295e-05,3.2024355403465736
0.00011496149127940234,0.14724902331290438,1.5022172774109919e-05,2.7743529224360852
0.061855092979729645,0.31826417859344797,0.1405947359553894,0.49475790167142975
0.004673164682388646,0.4119055740037136,0.028657959350822677,7.385845005251928
0.047204796177394905,0.037354716219079376,0.05758911119929218,40.77152619256919
0.002882918557714477,0.0533541472073842,0.0005469940389496523,3.138947723754372
0.0016848002594462945,0.007981155810027351,0.00015911010414398178,2.122190016746874
0.021799906417805923,0.09759873300969245,0.014244636350277878,0.15672479692749866
0.0012936436850904047,0.722644785180976,0.00017347187360907708,3.784915637937792
0.0313621531760038,0.05547109860024022,0.7428797383312757,5.613006753389838
0.02953705198584597,0.4121795178733001,0.04975599966242336,1.4425932153403482
0.0001962208619358583,0.0132155140760629,1.5877871152690045e-05,2.4985724312458673
2.7624416565711513e-05,0.005537183593167429,7.837407099454453e-05,9.196121921791143
0.00016122560537354012,0.343521918630171,7.780458479423677e-05,6.071942434424958
0.0008067028478995649,0.307163072219685,8.608322527812695e-05,3.5663745200544787
0.0018842207854876812,0.03076290652939534,0.00013553461811816357,3.6429266729903995
0.013883092629634124,0.016982697463473716,0.018511314535610415,11.541285013828524
0.00022548694321889728,0.003519300803867191,0.00016639388665426404,7.128729345101431
0.010970773921060589,0.11553783105804974,0.003406381514269344,2.8028871772247
0.0008066718257206805,0.005727122829377247,8.709768839623895e-05,1.8545904558655377
0.00032005424881213236,0.0011821646960041576,0.000754104321443394,6.853983689734942
0.0007475206525448508,0.27666732713988934,6.226426308756517e-05,3.6586453714134257
5.4554351096020956e-05,0.014514052229000261,2.1289745076653467e-05,5.639653269259699
0.00014723337428359132,0.015475879081472669,2.710265126081794e-05,2.74852270106613
0.0044192839266629005,0.011952229720492421,0.00239283747627988,1.297950313970429
0.004962985945697191,0.003988749903522394,0.000979019061366478,22.880016850433435
0.0018022054589530183,0.005308587522403043,0.000400853171442393,0.7111095281571743
1.9618049864492168e-05,9.746191638827854e-05,0.004531795277681593,7.176161424191425
0.0018442449025596966,0.020248434570937557,0.0018619105908576454,7.461329332962567
0.00022409585938868695,0.08244376086964302,1.197139247080329e-05,2.820254541963952
0.00031854102199451085,0.008895464356938667,0.0001501039913480601,5.0785602864477255
