phi,alpha,alpha_EC,obj
0.0002959237790398196,0.007095929750886457,1.801682977736391e-05,4.844905416090761
0.00022979759961121027,0.010080941028167045,0.00011404076341164304,7.084644794675862
0.04900607456907264,0.08168934958078539,0.11087984708502051,4.892208294861726
0.00021479789689509825,0.36479770284328267,1.2114192955256194e-05,5.563258308095671
0.003897632304049095,0.19092274088091432,0.09724531425937927,9.580978540806683
0.00025933263614506537,0.007432348079393863,3.702575402322667e-05,4.673292289564984
0.0006242020665170392,0.8910373766962716,7.111233758890466e-05,6.135655978427156
4.965837848999481e-05,0.02243793994054958,2.441481482912554e-05,8.283206834898502
0.007350785748486835,0.11380310275028928,0.00015986184815973385,6.7610470984780004
0.0006101201785069874,0.025449812911068542,4.043402949593295e-05,5.773811174959204
0.00011496149127940234,0.14724902331290438,1.5022172774109919e-05,5.420508823095989
0.061855092979729645,0.31826417859344797,0.1405947359553894,0.4975822040277122
0.004673164682388646,0.4119055740037136,0.028657959350822677,9.61514416446785
0.047204796177394905,0.037354716219079376,0.05758911119929218,33.38248727686292
0.002882918557714477,0.0533541472073842,0.0005469940389496523,5.495190367698788
0.0016848002594462945,0.007981155810027351,0.00015911010414398178,3.3737213787890363
0.021799906417805923,0.09759873300969245,0.014244636350277878,0.6324457603716442
0.0012936436850904047,0.722644785180976,0.00017347187360907708,6.608315211346384
0.0313621531760038,0.05547109860024022,0.7428797383312757,3.3359407890413957
0.02953705198584597,0.4121795178733001,0.04975599966242336,2.9467969375401344
0.0001962208619358583,0.0132155140760629,1.5877871152690045e-05,5.132327362494265
2.7624416565711513e-05,0.005537183593167429,7.837407099454453e-05,10.570982883068352
0.00016122560537354012,0.343521918630171,7.780458479423677e-05,7.668520610322764
0.0008067028478995649,0.307163072219685,8.608322527812695e-05,6.3575369196968
0.0018842207854876812,0.03076290652939534,0.00013553461811816357,5.884619826439157
0.013883092629634124,0.016982697463473716,0.018511314535610415,8.146339326462035
0.00022548694321889728,0.003519300803867191,0.00016639388665426404,8.10173714124344
0.010970773921060589,0.11553783105804974,0.003406381514269344,4.521083401093849
0.0008066718257206805,0.005727122829377247,8.709768839623895e-05,3.671281495626891
0.00032005424881213236,0.0011821646960041576,0.000754104321443394,6.405282571174968
0.0007475206525448508,0.27666732713988934,6.226426308756517e-05,6.41293888736824
5.4554351096020956e-05,0.014514052229000261,2.1289745076653467e-05,7.464702809272121
0.00014723337428359132,0.015475879081472669,2.710265126081794e-05,5.240103011986156
0.0044192839266629005,0.011952229720492421,0.00239283747627988,0.9778456069252633
0.004962985945697191,0.003988749903522394,0.000979019061366478,17.97453129835928
0.0018022054589530183,0.005308587522403043,0.000400853171442393,1.3134097239813431
1.9618049864492168e-05,9.746191638827854e-05,0.004531795277681593,7.183625276553997
0.0018442449025596966,0.020248434570937557,0.0018619105908576454,8.480140378946972
0.00022409585938868695,0.08244376086964302,1.197139247080329e-05,5.533290426478608
0.00031854102199451085,0.008895464356938667,0.0001501039913480601,6.374712273645989
0.00017365883784304685,0.16736119066574667,0.00014923186549442694,10.0913971353269
0.0006535757054920786,0.19974600904633796,0.00018664818090506565,5.269702740625066
0.022817968169591675,0.04001570758791663,1.5240349072900046e-05,6.28001288071615
7.411201082252834e-05,0.022536348391096687,1.7797634974744638e-05,6.109015792457222
